Vintage,Country,County,Designation,Points,Price,Province,Winery
2010,France,Hermitage,Les Chirats de Saint Christophe,95,120 ,Rhône Valley,Les Vins de Vienne
2010,Italy,Val di Cornia Suvereto,Amansio Passito,89,55 ,Central Italy,Gualdo del Re
2010,Italy,Toscana,Mammolo,88,65 ,Central Italy,Cennatoio
2010,Italy,Barolo,Bussia Corsini,87,48 ,Northwestern Italy,Podere Ruggeri Corsini
2010,France,Chablis,Les Clos Grand Cru,92,81 ,Burgundy,Chanson Père et Fils
2010,Italy,Irpinia,Guaglione,87,13 ,Southern Italy,I Capitani
2010,Italy,Chianti,Riserva,90,29 ,Central Italy,Pietralta
2010,France,Sancerre,Clos Paradis,91,22 ,Loire Valley,Domaine Fouassier
2010,France,Alsace,Schlossberg Grand Cru,93,24 ,Alsace,Joseph Fritsch
2010,France,Brouilly,L Enfer des Balloquets,87,20 ,Beaujolais,Robert Perroud
2010,France,Alsace,Réserve,89,16 ,Alsace,Leon Beyer
2010,Italy,Sicilia,Bazia Rosso,85,10 ,Southern Italy,Cambria
2010,France,Puligny Montrachet,Les Referts Premier Cru,92,84 ,Burgundy,Domaine Vincent Girardin
2010,Italy,Brunello di Montalcino,Riserva,92,58 ,Central Italy,Fattoria La Lecciaia
2010,France,Vin de Pays des Alpilles,Coin Caché,91,40 ,Provence,Mas de la Dame
2010,Italy,Amarone della Valpolicella,Barriques,86,45 ,Northeastern Italy,Zeni
2010,France,Blaye Côtes de Bordeaux,Elegance,83,20 ,Bordeaux,Château Tour Saint Germain
2010,Italy,Valpolicella,Nanfrè,86,14 ,Northeastern Italy,Tenuta Sant Antonio
2010,Italy,Colli Orientali del Friuli,Amplius,87,16 ,Northeastern Italy,Comelli
2010,Italy,Amarone della Valpolicella,Morar,90,69 ,Northeastern Italy,Valentina Cubi
2010,France,Pays d Oc,Réserve St. Martin,85,8 ,Languedoc Roussillon,Les Vignerons de la Méditerranée
2010,Italy,Bolgheri,Pievi,87,19 ,Central Italy,Motta
2010,Italy,Sicilia,Carolina Marengo,87,21 ,Southern Italy,Feudi del Pisciotto
2010,Italy,Alto Adige,Praepositus,88,28 ,Northeastern Italy,Abbazia di Novacella
2010,Italy,Chianti Classico,Ca  di Pesa,84,30 ,Central Italy,L Orcio
2010,France,Volnay,Collection Premier Cru,89,79 ,Burgundy,L. Tramier & Fils
2010,Italy,Prosecco,Brut Millesimato,87,17 ,Northeastern Italy,Borgo Magredo
2010,Italy,Chianti Classico,Gran Selezione,91,40 ,Central Italy,Tenuta di Lilliano
2010,France,Santenay,Gravières Premier Cru,90,47 ,Burgundy,Domaine Jessiaume
2010,Italy,Colli Tortonesi,I Grop,92,44 ,Northwestern Italy,Vigne Marina Coppi
2010,France,Côtes de Bordeaux,Cuvée Prestige,87,21 ,Bordeaux,Château Arnaud Jouan
2010,France,Mercurey,Clos la Marche,86,23 ,Burgundy,Louis Max
2010,Italy,Soave Classico,Runcaris,86,15 ,Northeastern Italy,Fattori
2010,Italy,Valpolicella Classico Superiore Ripasso,Solane,87,16 ,Northeastern Italy,Santi
2010,Italy,Barolo,Bussia Riserva,89,45 ,Northwestern Italy,Monti
2010,Italy,Monreale,Vuaria,87,28 ,Southern Italy,Feudo Disisa
2010,France,Côtes de Provence,Inspire,85,28 ,Provence,Château Roubine
2010,Italy,Vino Nobile di Montepulciano,Riserva,91,45 ,Central Italy,Il Conventino
2010,Italy,Chianti Classico,Vigneti di Campomaggio Riserva,89,37 ,Central Italy,Castellani
2010,Italy,Lessini Durello,Roncà Pas Dosé Metodo Classico,91,42 ,Northeastern Italy,Fattori
2010,Italy,Barolo,Ginestra,86,70 ,Northwestern Italy,Diego Conterno
2010,France,Lalande de Pomerol,Cuvée Prestige,91,70 ,Bordeaux,Château le Manoir
2010,Italy,Toscana,Monteti,94,36 ,Central Italy,Tenuta Monteti
2010,France,Mercurey,Château de Mercey,89,28 ,Burgundy,Antonin Rodet
2010,France,Quarts de Chaume,Les Guerches,93,55 ,Loire Valley,Château la Varière
2010,France,Alsace,Kritt,90,30 ,Alsace,Domaine Gresser
2010,Italy,Salice Salentino,Caleo,87,10 ,Southern Italy,Botter
2010,France,Meursault,Charmes Premier Cru,92,105 ,Burgundy,Olivier Leflaive
2010,Italy,Chianti Classico,Castelgreve,89,17 ,Central Italy,Castelli del Grevepesa
2010,Italy,Rosso Piceno,Rosso Bello,86,14 ,Central Italy,Le Caniette
2010,Italy,Chianti Classico,Il Margone Gran Selezione,93,45 ,Central Italy,Il Molino di Grace
2010,Italy,Chianti Classico,Riserva,87,42 ,Central Italy,Setriolo
2010,France,Cahors,FÃ»t de ChÃªne,89,20 ,Southwest France,Château Famaey
2010,Italy,Prosecco,Col Fondo,86,18 ,Northeastern Italy,Ca  dei Zago
2010,Italy,Brunello di Montalcino,Grazia,94,90 ,Central Italy,Bolsignano
2010,Italy,Chianti Classico,Vigna Lama della Villa Gran Selezione,88,65 ,Central Italy,Fattoria di Lamole
2010,Italy,Toscana,Salamartano,89,49 ,Central Italy,Fattoria Montellori
2010,France,Muscadet Sèvre et Maine,Château Thébaud,91,28 ,Loire Valley,Lieubeau
2010,France,Pernand Vergelesses,Les Caradeux Premier Cru,92,53 ,Burgundy,Chanson Père et Fils
2010,France,Champagne,Brut,94,60 ,Champagne,Deutz
2010,France,Chassagne Montrachet,Clos Saint Marc Premier Cru,91,90 ,Burgundy,Olivier Leflaive
2010,France,Côtes de Provence,Amalthée,88,12 ,Provence,Château Gassier
2010,France,Arbois,Nature,89,26 ,France Other,Frédéric Lornet
2010,France,Saint Véran,Domaine Saint Martin,86,18 ,Burgundy,Georges Duboeuf
2010,France,Sancerre,Les Romains,92,25 ,Loire Valley,Domaine Fouassier
2010,Italy,Montefalco Rosso,Fidenzio,87,30 ,Central Italy,Cantina Tudernum
2010,Italy,Lazio,Cenereto,85,14 ,Central Italy,Trappolini
2010,Italy,Taurasi,Trezotratto,92,40 ,Southern Italy,I Favati
2010,France,Côtes du Tarn,Cuvée Madeleine,88,16 ,Southwest France,Domaine D en Ségur
2010,France,Madiran,Château Montus La Tyre,96,160 ,Southwest France,Vignobles Brumont
2010,Italy,Franciacorta,Vintage Collection Dosage Zero,93,75 ,Northwestern Italy,Ca  del Bosco
2010,Italy,Northeastern Italy,075 Carati Extra Dry,87,15 ,Northeastern Italy,Piera Martellozzo
2010,France,Alsace,Marckgrain Grand Cru,93,25 ,Alsace,Domaine Michel Fonne
2010,Italy,Collio,Molamatta,88,23 ,Northeastern Italy,Marco Felluga
2010,Italy,Sicilia,Laudàri,89,32 ,Southern Italy,Baglio del Cristo di Campobello
2010,Italy,Barolo,Castellero,94,60 ,Northwestern Italy,Brezza
2010,Italy,Sicilia,Ficiligno,86,14 ,Southern Italy,Baglio di Pianetto
2010,Italy,Valpolicella Classico Superiore Ripasso,Le Roselle,87,15 ,Northeastern Italy,Cantina Negrar
2010,France,Châteauneuf du Pape,Domaine de Terre Ferme,93,100 ,Rhône Valley,Paul Jaboulet Aîné
2010,Italy,Sicilia,Scurati,87,15 ,Southern Italy,Ceuso
2010,France,Champagne,Marie Amélie Fleur de Vigne Premier Cru Brut,92,87 ,Champagne,Henriet Bazin
2010,Italy,Barbaresco,Nervo,95,55 ,Northwestern Italy,Rizzi
2010,Italy,Barolo,Ornato,93,70 ,Northwestern Italy,Palladino
2010,Italy,Valpolicella Classico Superiore Ripasso,Campo San Vito,88,20 ,Northeastern Italy,Villa Monteleone
2010,France,Bordeaux Supérieur,Cuvée Eléonore,86,35 ,Bordeaux,Château Lajarre
2010,France,Vouvray,Cuvée Prédilection,92,20 ,Loire Valley,Château Moncontour
2010,France,Bergerac Sec,Moulin des Dames,88,45 ,Southwest France,Château Tour des Gendres
2010,France,Coteaux du Languedoc,La Clape Blanc,88,29 ,Languedoc Roussillon,Château des Karantes
2010,Italy,Chianti Classico,Vigneto di Campolungo Gran Selezione,94,40 ,Central Italy,Lamole di Lamole
2010,Italy,Toscana,Petraia,89,47 ,Central Italy,Uggiano
2010,Italy,Vino Nobile di Montepulciano,Simposio,89,56 ,Central Italy,Trerose
2010,France,Alsace,Wiebelsberg Grand Cru,92,37 ,Alsace,Boeckel
2010,France,Condrieu,La Doriane,94,140 ,Rhône Valley,E. Guigal
2010,Italy,Sardinia,Dolci Note,88,15 ,Southern Italy,Cantina Pedres
2010,Italy,Salento,Sud,87,14 ,Southern Italy,Feudi di San Marzano
2010,France,Côtes du Rhône,Samorëns,87,14 ,Rhône Valley,Ferraton Pere et Fils
2010,France,Sancerre,Exception,93,100 ,Loire Valley,Pascal Jolivet
2010,Italy,Maremma Toscana,Perenzo,88,65 ,Central Italy,Fattoria di Magliano
2010,France,Chablis,Fourchaume Premier Cru,91,45 ,Burgundy,Olivier Leflaive
2010,Italy,Toscana,Invetro,88,18 ,Central Italy,Renieri
2010,Italy,Lessini Durello,Amedeo Pas Dosé Riserva,88,42 ,Northeastern Italy,Ca  Rugate
2010,France,Alsace,Paradis Pfingsberg Grand Cru,92,34 ,Alsace,Domaine François Schmitt
2010,Italy,Brunello di Montalcino,Riserva,93,120 ,Central Italy,La Fortuna
2010,France,Sancerre,Les Belles Vignes Rosé,86,26 ,Loire Valley,Fournier Père et Fils
2010,Italy,Barolo,Vigna del Gris,92,92 ,Northwestern Italy,Conterno Fantino
2010,France,Chinon,Le Clos Guillot,93,30 ,Loire Valley,Bernard Baudry
2010,Italy,Toscana,I Puri,86,110 ,Central Italy,Olivi
2010,Italy,Etna,Treterre Rosso,93,40 ,Southern Italy,Wiegner
2010,Italy,Trento,Dosaggiozero Riserva,94,67 ,Northeastern Italy,Maso Martis
2010,Italy,Barolo,Pisapola,93,50 ,Northwestern Italy,Ascheri
2010,Italy,Valpolicella,Cà de  Rocchi,86,13 ,Northeastern Italy,Tinazzi
2010,Italy,Toscana,Perceptum,89,30 ,Central Italy,Tenuta Santo Pietro
2010,Italy,Sicilia,Nuhar,88,17 ,Southern Italy,Tenuta Rapitalà
2010,France,Côtes du Rhône,La Dame Rousse,88,19 ,Rhône Valley,Domaine de la Mordorée
2010,Italy,Sicilia,Hugonis,92,50 ,Southern Italy,Tenuta Rapitalà
2010,Italy,Northwestern Italy,You d Oh Something to Me,86,13 ,Northwestern Italy,Clavesana
2010,Italy,Franciacorta,Soul Rosé,89,35 ,Northwestern Italy,Contadi Castaldi
2010,France,Pessac Léognan,Barrel sample,92,100 ,Bordeaux,Château de France
2010,Italy,Brunello di Montalcino,Montosoli,93,125 ,Central Italy,Altesino
2010,France,Morgon,Grand Cras Vieilles Vignes,89,18 ,Beaujolais,Laurent Gauthier
2010,France,Champagne,Cuvée St Clément,91,70 ,Champagne,Boude Baudin
2010,Italy,Sicilia,Coda della Foce,86,32 ,Southern Italy,Marilena Barbera
2010,France,Beaune,Beaune Grèves Premier Cru,92,74 ,Burgundy,Joseph Drouhin
2010,Italy,Bolgheri,Greppico,87,20 ,Central Italy,Viticcio
2010,France,Alsace,Clos Zisser Kirchberg de Barr Grand Cru,91,26 ,Alsace,Klipfel
2010,France,Crémant d Alsace,Trilogie Dosage Zero,93,40 ,Alsace,Domaine Fernand Engel
2010,Italy,Etna,Aithos Rosso,91,52 ,Southern Italy,Destro
2010,France,Chambolle Musigny,Les Feusselottes Premier Cru,92,72 ,Burgundy,Henri de Villamont
2010,Italy,Chianti Classico,Terre di Prenzano,89,15 ,Central Italy,Vignamaggio
2010,Italy,Bolgheri,Patrimonio,89,20 ,Central Italy,Antonino Tringali Casanuova
2010,Italy,Sangiovese di Romagna Superiore,Assiolo,82,21 ,Central Italy,Costa Archi
2010,Italy,Brunello di Montalcino,Riserva,90,135 ,Central Italy,Carillon
2010,France,Castillon Côtes de Bordeaux,B de Belcier,90,40 ,Bordeaux,Château de Belcier
2010,Italy,Valpolicella Classico Superiore,Il Valpolicella Superiore,86,20 ,Northeastern Italy,La Collina dei Ciliegi
2010,Italy,Sicilia,Terrale Oro,84,10 ,Southern Italy,Calatrasi
2010,Italy,Colli della Toscana Centrale,La Corte,86,60 ,Central Italy,Castello di Querceto
2010,Italy,Trentino,Intaglio,87,13 ,Northeastern Italy,La Vis
2010,Italy,Carema,Riserva,91,29 ,Northwestern Italy,Cantina dei Produttori Nebbiolo di Carema
2010,Italy,Roero,Metodo Classico,86,30 ,Northwestern Italy,Negro Lorenzo
2010,Italy,Rosso di Montalcino,Val di Suga,90,21 ,Central Italy,Tenimenti Angelini
2010,Italy,Bolgheri Sassicaia,Sassicaia,97,227 ,Central Italy,Tenuta San Guido
2010,France,Bordeaux Supérieur,Réserve du Château,87,15 ,Bordeaux,Dourthe
2010,Italy,Sicilia,C D C ,86,17 ,Southern Italy,Baglio del Cristo di Campobello
2010,Italy,Campania,Don Chisciotte,84,10 ,Southern Italy,Pierluigi Zampaglione
2010,Italy,Northeastern Italy,Tai,87,33 ,Northeastern Italy,De Stefani
2010,Italy,Colli della Toscana Centrale,Vignacatena,88,42 ,Central Italy,Tenuta di Lilliano
2010,France,Alsace,Vorbourg Grand Cru,92,30 ,Alsace,Dopff & Irion
2010,Italy,Barbaresco,Nervo Vigna Giaia Riserva,90,50 ,Northwestern Italy,Piazzo Armando
2010,Italy,Barolo,Bricco Rocca,87,50 ,Northwestern Italy,Olivero
2010,France,Alsace,Altenberg de Bergheim Grand Cru Vieilles Vignes,92,62 ,Alsace,Gustave Lorentz
2010,France,Alsace,Cuvée Balthazar,86,16 ,Alsace,Lucien Albrecht
2010,Italy,Toscana,Col di Sasso,85,9 ,Central Italy,Banfi
2010,Italy,Montefalco Sagrantino,Colle alle Macchie,88,77 ,Central Italy,Tabarrini
2010,Italy,Brunello di Montalcino,Selezione Prime Donne,93,80 ,Central Italy,Donatella Cinelli Colombini
2010,France,Chablis,Vau de Vey Premier Cru,90,40 ,Burgundy,Château de Maligny
2010,France,Bordeaux,Réserve,86,13 ,Bordeaux,Calvet
2010,Italy,Barolo,Coste di Rose Riserva,91,90 ,Northwestern Italy,Bric Cenciurio
2010,Italy,Barolo,Brunate,95,123 ,Northwestern Italy,Oddero
2010,Italy,Calabria,Batasarro,90,28 ,Southern Italy,Statti
2010,Italy,Chianti Classico,Etichetta Storica Gran Selezione,95,45 ,Central Italy,Ormanni
,,,,,,,
2010,Italy,Umbria,Vitiano,88,13 ,Central Italy,Falesco
2010,Italy,Barbera d Alba,Vigna Basarin,85,37 ,Northwestern Italy,Livio Voghera
2010,France,Pays d Oc,Unfiltered,85,11 ,Languedoc Roussillon,La Forge Estate
2010,France,Saint Estèphe,Les Pélerins de Lafon Rochet,91,30 ,Bordeaux,Château Lafon Rochet
2010,Italy,Vino Nobile di Montepulciano,Riserva,87,30 ,Central Italy,Fattoria della Talosa
2010,Italy,Valpolicella Classico Superiore,Vigneto I Cantoni,88,25 ,Northeastern Italy,Novaia
2010,Italy,Valpolicella Classico Superiore Ripasso,San Michele Ca  del Pipa,87,18 ,Northeastern Italy,Castellani Michele & Figli
2010,Italy,Sicilia,Grand Cru,92,30 ,Southern Italy,Tenuta Rapitalà
2010,Italy,Sicilia,Missoni,86,21 ,Southern Italy,Feudi del Pisciotto
2010,France,Vouvray,Demi Sec,87,15 ,Loire Valley,Domaine de Vaugondy
2010,Italy,Barolo,Margheria,90,56 ,Northwestern Italy,Luigi Pira
2010,France,Hermitage,Gambert de Loche,94,140 ,Rhône Valley,Cave de Tain
2010,Italy,Orvieto Classico Superiore,Luigi e Giovanni,88,50 ,Central Italy,Barberani
2010,France,Vin de Pays Var,Le Petit Rouvière,84,11 ,Provence,Domaines Bunan
2010,France,Bergerac,Cuvée Alliance,86,15 ,Southwest France,Château Bélingard
2010,France,Chinon,Marie de Beauregard,90,20 ,Loire Valley,Guy Saget
2010,France,Pouilly Fuissé,Vallon d Or,86,20 ,Burgundy,Labouré Roi
2010,Italy,Chianti Classico,Riserva,90,25 ,Central Italy,Fattoria di Valiano
2010,Italy,Valpolicella Classico Superiore Ripasso,Pa  Riondo,88,20 ,Northeastern Italy,Brunelli
2010,Italy,Montefalco Sagrantino,Passito,89,35 ,Central Italy,Villa Mora
2010,Italy,Isola dei Nuraghi,Montessu,90,35 ,Southern Italy,Agricola Punica
2010,France,Chinon,Clos de la Dioterie,93,52 ,Loire Valley,Charles Joguet
2010,France,Sancerre,La Grande Châtelaine,91,45 ,Loire Valley,Joseph Mellot
2010,Italy,Barbaresco,Bricco San Giuliano,85,40 ,Northwestern Italy,Pasquale Pelissero
2010,Italy,Sforzato di Valtellina,Sfursat Carlo Negri,90,51 ,Northwestern Italy,Nino Negri
2010,France,Fronton,Classic,88,14 ,Southwest France,Château Bouissel
2010,France,Givry,Le Renard,85,22 ,Burgundy,Domaines Devillard
2010,France,Vouvray,Clos du Bourg Demi Sec,93,35 ,Loire Valley,Domaine Huët
2010,Italy,Barolo,Rocche di Castiglione,94,42 ,Northwestern Italy,Roccheviberti
2010,Italy,Amarone della Valpolicella Classico,Podere Le Maragnole,89,45 ,Northeastern Italy,Le Bertarole
2010,Italy,Barolo,Ascheri,87,60 ,Northwestern Italy,Ellena
2010,Italy,Toscana,Centine,86,11 ,Central Italy,Banfi
2010,France,Fronton,Si Noire,90,25 ,Southwest France,Château Flotis
2010,Italy,Chianti Classico,Vigna del Sorbo Gran Selezione,94,79 ,Central Italy,Fontodi
2010,Italy,Moscato d Asti,Antica Casa,86,16 ,Northwestern Italy,Ricossa
2010,Italy,Bolgheri,Camarcanda,93,170 ,Central Italy,Ca  Marcanda
2010,Italy,Toscana,Suolo,88,164 ,Central Italy,Argiano
2010,Italy,Chianti Classico,Badia a Passignano Gran Selezione,94,60 ,Central Italy,Marchesi Antinori
2010,Italy,Chianti,Da Vinci Riserva,86,23 ,Central Italy,Cantine Leonardo Da Vinci
2010,Italy,Oltrepò Pavese,Mariacristina Pas Dosé Metodo Classico,88,19 ,Northwestern Italy,De Filippi
2010,Italy,Chianti Classico,Le Stinche Riserva,88,50 ,Central Italy,Fattoria di Lamole
2010,France,Cahors,La Roque,91,25 ,Southwest France,Mas del Périé
2010,France,Minervois La Liviniere,Le Viala,91,75 ,Languedoc Roussillon,Gérard Bertrand
2010,France,Bordeaux,Classic,85,16 ,Bordeaux,Château Lauduc
2010,France,Alsace,Baron de Hoen,88,12 ,Alsace,Cave de Beblenheim
2010,Italy,Colli Orientali del Friuli,Cratis,88,36 ,Northeastern Italy,Scubla
2010,France,Brouilly,Cuvée Confidentielle,88,25 ,Beaujolais,Henry Fessy
2010,France,Champagne,Grand Bouquet Blanc de Blancs Brut,89,72 ,Champagne,Vazart Coquart & Fils
2010,Italy,Toscana,Alleanza,91,35 ,Central Italy,Castello di Gabbiano
2010,Italy,Chianti Classico,Olinto,89,14 ,Central Italy,I Fabbri
2010,France,Meursault,Les Narvaux,88,56 ,Burgundy,Domaine Vincent Girardin
2010,Italy,Toscana,Le Redini,88,25 ,Central Italy,Cavalli Tenuta degli Dei
2010,Italy,Northeastern Italy,Trefili,85,10 ,Northeastern Italy,Cantine Volpi
2010,France,Mercurey,La Brigadière Vieilles Vignes,86,24 ,Burgundy,Château Philippe le Hardi
2010,Italy,Prosecco,MIllesimato Brut Il Vino dei Poeti,85,15 ,Northeastern Italy,Bottega
2010,Italy,Toscana,Fontalloro,95,62 ,Central Italy,Felsina
2010,France,Castillon Côtes de Bordeaux,Cuvée Compostelle,88,17 ,Bordeaux,Château Côte Montpezat
2010,Italy,Chianti Classico,Riserva,87,45 ,Central Italy,Castello di Radda
2010,Italy,Barbaresco,Duemiladieci,93,45 ,Northwestern Italy,Albino Rocca
2010,France,Bordeaux Supérieur,Réserve,87,12 ,Bordeaux,Château Darzac
2010,Italy,Prosecco,Millesimato Dry,83,13 ,Northeastern Italy,Cà Di Rajo
2010,Italy,Sicilia,Coste a Preola,87,17 ,Southern Italy,Tenuta Gorghi Tondi
2010,Italy,Valpolicella Ripasso,Capitel della Crosara,87,16 ,Northeastern Italy,Montresor
2010,Italy,Brunello di Montalcino,Riserva,94,94 ,Central Italy,Podere Brizio
2010,Italy,Sicilia,Cusora,89,28 ,Southern Italy,Caruso & Minini
2010,France,Bordeaux,Réserve,86,13 ,Bordeaux,Calvet
2010,Italy,Chianti Classico,Riserva,87,29 ,Central Italy,Casa Sola
2010,France,Mercurey,Clos des Myglands Premier Cru,90,40 ,Burgundy,Domaine Faiveley
2010,France,Rosé d Anjou,Loire Valley,83,13 ,Loire Valley,Sauvion
2010,France,Saint Nicolas de Bourgueil,Concerto,90,30 ,Loire Valley,Vignoble de la Jarnoterie
2010,France,Santenay,Passetemps Premier Cru,87,41 ,Burgundy,Jaffelin
2010,France,Saumur Champigny,La Marginale,91,40 ,Loire Valley,Domaine des Roches Neuves
2010,Italy,Alto Adige,Penon,90,20 ,Northeastern Italy,Nals Margreid
2010,France,Pouilly Fumé,Saint Andelain,91,26 ,Loire Valley,Domaine des Berthiers
2010,Italy,Salento,Elo Veni,88,15 ,Southern Italy,Leone de Castris
2010,France,Saint Aubin,Charmois Premier Cru,90,45 ,Burgundy,Olivier Leflaive
2010,Italy,Chianti Classico,Riserva,88,28 ,Central Italy,Viticcio
2010,Italy,Conegliano Valdobbiadene Prosecco Superiore,Tre Venti Brut Millesimato,88,26 ,Northeastern Italy,Zardetto
2010,France,Morey Saint Denis,Les Millandes Premier Cru,91,94 ,Burgundy,Domaine Heresztyn
2010,Italy,Valtellina Superiore,Sassella,89,24 ,Northwestern Italy,Rainoldi
2010,France,Chinon,Les Picasses,91,20 ,Loire Valley,Jean Maurice Raffault
2010,Italy,Sangiovese di Romagna Superiore,Ravaldo,84,20 ,Central Italy,Stefano Berti
2010,Italy,Brunello di Montalcino,Riserva,90,75 ,Central Italy,Pietranera
2010,France,Chinon,Les Petites Roches,90,23 ,Loire Valley,Charles Joguet
2010,Italy,Toscana,3,87,24 ,Central Italy,Poggio Verrano
2010,France,Alsace,Steinbach,90,35 ,Alsace,Joseph Cattin
2010,France,Pays d Oc,Père et Fils Syrah Grenache,87,10 ,Languedoc Roussillon,Laurent Miquel
2010,Italy,Valdobbiadene Superiore di Cartizze,Cartizze Dry,91,30 ,Northeastern Italy,Bortolomiol
2010,Italy,Conegliano Valdobbiadene Prosecco Superiore,5 Grammi Brut,88,30 ,Northeastern Italy,Malibràn
2010,Italy,Valpolicella Classico,Campo Santa Lena,83,15 ,Northeastern Italy,Villa Monteleone
2010,Italy,Chianti Classico,Riserva,89,30 ,Central Italy,I Fabbri
2010,France,Chablis,Les Clos Grand Cru,92,70 ,Burgundy,Château de Maligny
2010,France,Chablis,Fourchaume Premier Cru,91,35 ,Burgundy,La Chablisienne
2010,Italy,Barolo,Cannubi Boschis,94,70 ,Northwestern Italy,Virna Borgogno
2010,Italy,Bolgheri,Campo al Mare,88,65 ,Central Italy,Campo al Mare
2010,Italy,Montefalco Sagrantino,Colleallodole,96,80 ,Central Italy,Milziade Antano
2010,Italy,Valpolicella Ripasso,Torre del Falasco,86,17 ,Northeastern Italy,Cantina Sociale della Valpantena
2010,Italy,Toscana,Viper,88,25 ,Central Italy,Tenuta Santo Pietro
2010,France,Alsace,Réserve Personnelle,93,45 ,Alsace,Trimbach
2010,France,Sauternes,Castelnau de Suduiraut,91,35 ,Bordeaux,Château Suduiraut
2010,Italy,Vermentino di Sardegna,Stellato,87,30 ,Southern Italy,Pala
2010,France,Ventoux,Rouge,87,15 ,Rhône Valley,Mas du Fadan
2010,Italy,Alto Adige,Sanct Valentin,88,38 ,Northeastern Italy,Cantina Produttori San Michele Appiano
